NR_CONVENIO;ANO;UNID RESP;MODALIDADE;RP;VINCULAÇÃO;C / D;DESCRIÇÃO RP;AUTOR;PROPOSTA;PROCESSO;CNPJ;PROPONENTES;UF;SITUACAO;SITUACAO DE CONTRATACAO ATUAL;EMPENHADO;PUBLICACAO;OBJETO;CATEGORIA; VL_GLOBAL_CONV; VL_REPASSE_CONV; VL_CONTRAPARTIDA_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIA_LIMITE_PREST_CONTAS;SUB_ROGACAO;ESTADO;NR_EMENDA;NOME_PARLAMENTAR;BENEFICIARIO_EMENDA;IND_IMPOSITIVO;TIPO_PARLAMENTAR; VALOR_REPASSE_PROPOSTA_EMENDA; VALOR_REPASSE_EMENDA
885989;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;002530/2019;21000.048998/2019-11;27.165.695/0001-18;MUNICIPIO DE PIUMA;ES;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Patrulha Mecanizada (trator agrícola) para atendimento aos pequenos produtores rurais do município de Piúma;MÁQUINAS E EQUIPAMENTOS; 166.666,67 ; 100.000,00 ; 66.666,67 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;100000;100000
885990;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;004729/2019;21000.049007/2019-18;27.165.711/0001-72;MUNICIPIO DE RIO NOVO DO SUL;ES;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Patrulha Mecanizada para atendimento aos agricultores do Município de Rio Novo do Sul.;MÁQUINAS E EQUIPAMENTOS; 443.000,00 ; 300.000,00 ; 143.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;300000;300000
885992;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;006572/2019;21000.049028/2019-33;27.167.394/0001-23;MUNICIPIO DE IUNA;ES;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Trator Agrícola com Implementos.;MÁQUINAS E EQUIPAMENTOS; 196.000,00 ; 150.000,00 ; 46.000,00 ;31/12/2019;30/10/2022;29/12/2022;Lote 6;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;150000;150000
885993;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;002613/2019;21000.049032/2019-00;27.167.451/0001-74;MUNICIPIO DE ITAGUACU;ES;Aguardando Prestação de Contas;Em execução;Normal;sim;Patrulha Mecanizada.;MÁQUINAS E EQUIPAMENTOS; 528.666,67 ; 200.000,00 ; 328.666,67 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;200000;200000
885994;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;005227/2019;21000.049037/2019-24;27.167.477/0001-12;MUNICIPIO DE SAO MATEUS;ES;Prestação de Contas Iniciada Por Antecipação;Prestação de Contas Iniciada Por Antecipação;Normal;sim;Aquisição de Veículo e Implementos Agrícolas para Apoio a projetos de desenvolvimento e fomento do setor agropecuário no município de São Mateus – ES.;MÁQUINAS E EQUIPAMENTOS; 202.800,00 ; 200.000,00 ; 2.800,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 21;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;200000;200000
885995;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;001258/2019;21000.049092/2019-14;36.388.445/0001-38;MUNICIPIO DE SANTA MARIA DE JETIBA;ES;Prestação de Contas enviada para Análise;Prestação de Contas Iniciada Por Antecipação;Normal;sim;Aquisição de Máquinas e equipamentos agrícolas.;MÁQUINAS E EQUIPAMENTOS; 317.750,00 ; 150.000,00 ; 167.750,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;150000;150000
885996;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLOS MANATO / EMENDA 1;005792/2019;21000.049095/2019-58;36.403.954/0001-92;MUNICIPIO DE IRUPI;ES;Prestação de Contas em Análise;Prestação de Contas Iniciada Por Antecipação;Normal;sim;Aquisição de Maquinas e implementos agrícola para município de Irupi.;MÁQUINAS E EQUIPAMENTOS; 262.750,00 ; 250.000,00 ; 12.750,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Espírito Santo;14130001;CARLOS MANATO;0;SIM;INDIVIDUAL;250000;250000
886004;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;TONINHO WANDSCHEER / EMENDA 1;001592/2019;21000.051469/2019-03;76.002.658/0001-02;MUNICIPIO DE CAMPO DO TENENTE;PR;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;Aquisição de máquinas e equipamentos agrícolas”.;MÁQUINAS E EQUIPAMENTOS; 250.000,00 ; 233.750,00 ; 16.250,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Paraná;37710001;TONINHO WANDSCHEER;0;SIM;INDIVIDUAL;250000;233750
886006;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;LUCIANO DUCCI / EMENDA 3;044009/2019;21000.064988/2019-23;76.105.592/0001-78;MUNICIPIO DE BOCAIUVA DO SUL;PR;Convênio Anulado;Convênio Anulado;Normal;não;AQUISIÇÃO DE 01 TRATOR AGRÍCOLA;MÁQUINAS E EQUIPAMENTOS; 152.500,00 ; 150.000,00 ; 2.500,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 3;Paraná;37050003;LUCIANO DUCCI;0;SIM;INDIVIDUAL;150000;150000
886007;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;LUCIANO DUCCI / EMENDA 3;003297/2019;21000.051463/2019-28;81.044.984/0001-04;MUNICIPIO DE NOVA LONDRINA;PR;Aguardando Prestação de Contas;Em execução;Normal;sim;Caminhão Caçamba Toco.;MÁQUINAS E EQUIPAMENTOS; 240.245,00 ; 240.000,00 ; 245,00 ;31/12/2019;30/12/2022;28/2/2023;Lote 6;Paraná;37050003;LUCIANO DUCCI;0;SIM;INDIVIDUAL;240000;240000
886009;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;LUCIANO DUCCI / EMENDA 3;001326/2019;21000.051432/2019-77;76.105.543/0001-35;MUNICIPIO DE SAO JOSE DOS PINHAIS;PR;Aguardando Prestação de Contas;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 454.000,00 ; 240.000,00 ; 214.000,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Paraná;37050003;LUCIANO DUCCI;0;SIM;INDIVIDUAL;240000;240000
886013;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;LEANDRE / EMENDA 1;001269/2019;21000.051353/2019-66;76.995.455/0001-56;MUNICIPIO DE CORONEL VIVIDA;PR;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 259.250,00 ; 250.000,00 ; 9.250,00 ;31/12/2019;28/4/2022;27/6/2022;Lote 21;Paraná;37020001;LEANDRE;0;SIM;INDIVIDUAL;250000;250000
886015;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;OSMAR SERRAGLIO / EMENDA 3;004010/2019;21000.051309/2019-56;95.640.652/0001-05;MUNICIPIO DE CAFEZAL DO SUL;PR;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 504.000,00 ; 500.000,00 ; 4.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Paraná;36500003;OSMAR SERRAGLIO;0;SIM;INDIVIDUAL;500000;500000
886018;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;VICENTINHO / EMENDA 12;004274/2019;21000.050111/2019-55;67.662.437/0001-61;MUNICIPIO DE EUCLIDES DA CUNHA PAULISTA;SP;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Retroescavadeira;MÁQUINAS E EQUIPAMENTOS; 252.387,50 ; 250.000,00 ; 2.387,50 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;São Paulo;19970012;VICENTINHO;0;SIM;INDIVIDUAL;250000;250000
886020;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;DILCEU SPERAFICO / EMENDA 2;004413/2019;21000.051152/2019-69;78.101.847/0001-50;MUNICIPIO DE MISSAL;PR;Prestação de Contas enviada para Análise;Aguardando Prestação de Contas;Normal;sim;AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 611.000,00 ; 600.000,00 ; 11.000,00 ;31/12/2019;30/9/2022;29/11/2022;Lote 21;Paraná;31760002;DILCEU SPERAFICO;0;SIM;INDIVIDUAL;600000;600000
886022;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;EVANDRO ROMAN / EMENDA 2;005075/2019;21000.050940/2019-38;80.880.107/0001-00;MUNICIPIO DE OURO VERDE DO OESTE;PR;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Maquinas e Implementos Agrícolas.;MÁQUINAS E EQUIPAMENTOS; 153.150,00 ; 150.000,00 ; 3.150,00 ;31/12/2019;26/4/2022;25/6/2022;Lote 2;Paraná;30950002;EVANDRO ROMAN;0;SIM;INDIVIDUAL;150000;150000
886024;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ENIO VERRI / EMENDA 2;002148/2019;21000.050788/2019-93;01.613.770/0001-72;MUNICIPIO DE IMBAU;PR;Prestação de Contas em Complementação;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de Equipamentos Agrícolas;MÁQUINAS E EQUIPAMENTOS; 107.600,00 ; 100.000,00 ; 7.600,00 ;31/12/2019;30/9/2022;29/11/2022;Lote 21;Paraná;30920002;ENIO VERRI;0;SIM;INDIVIDUAL;100000;100000
886025;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO PAIM / EMENDA 1;002714/2019;21000.048800/2019-08;87.613.188/0001-21;MUNICIPIO DE TRES PASSOS;RS;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de uma Retroescavadeira.;MÁQUINAS E EQUIPAMENTOS; 243.750,00 ; 110.000,00 ; 133.750,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 1;Rio Grande do Sul;20230001;PAULO PAIM;0;SIM;INDIVIDUAL;110000;110000
886029;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO PAIM / EMENDA 1;002734/2019;21000.048813/2019-79;87.613.279/0001-67;MUNICIPIO DE MAXIMILIANO DE ALMEIDA;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de patrulha agrícola mecanizada;MÁQUINAS E EQUIPAMENTOS; 242.000,00 ; 130.000,00 ; 112.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Rio Grande do Sul;20230001;PAULO PAIM;0;SIM;INDIVIDUAL;130000;130000
886030;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CHRISTIANE DE SOUZA YARED / EMENDA 3;005201/2019;21000.050682/2019-90;76.950.039/0001-31;MUNICIPIO DE ENGENHEIRO BELTRAO;PR;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE PÁ CARREGADEIRA NOVA;MÁQUINAS E EQUIPAMENTOS; 311.460,00 ; 300.000,00 ; 11.460,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Paraná;30730003;CHRISTIANE DE SOUZA YARED;0;SIM;INDIVIDUAL;300000;300000
886033;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO PAIM / EMENDA 1;001432/2019;21000.048839/2019-17;87.613.642/0001-44;MUNICIPIO DE SAO PAULO DAS MISSOES;RS;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de patrulha agrícola mecanizada.;MÁQUINAS E EQUIPAMENTOS; 187.750,00 ; 130.000,00 ; 57.750,00 ;31/12/2019;30/6/2022;29/8/2022;Lote 21;Rio Grande do Sul;20230001;PAULO PAIM;0;SIM;INDIVIDUAL;130000;130000
886034;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO PAIM / EMENDA 1;005098/2019;21000.048857/2019-07;88.488.366/0001-00;MUNICIPIO DE SANTA MARIA;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Equipamentos para Feira de Produtos Agropecuários.;MÁQUINAS E EQUIPAMENTOS; 118.365,00 ; 100.000,00 ; 18.365,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Rio Grande do Sul;20230001;PAULO PAIM;0;SIM;INDIVIDUAL;100000;100000
886035;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;HEITOR SCHUCH / EMENDA 2;004891/2019;21000.049101/2019-77;94.444.122/0001-10;MUNICIPIO DE QUEVEDOS;RS;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de Máquinas e Equipamentos Agrícolas e Rodoviários;MÁQUINAS E EQUIPAMENTOS; 420.000,00 ; 200.000,00 ; 220.000,00 ;31/12/2019;30/10/2022;29/12/2022;Lote 6;Rio Grande do Sul;32980002;HEITOR SCHUCH;0;SIM;INDIVIDUAL;100000;100000
886037;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MARCO MAIA / EMENDA 13;005475/2019;21000.048922/2019-96;87.612.768/0001-02;MUNICIPIO DE FONTOURA XAVIER;RS;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;Aquisição de máquinas e equipamentos agrícolas e rodoviários;MÁQUINAS E EQUIPAMENTOS; 913.387,00 ; 910.387,00 ; 3.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Rio Grande do Sul;20770013;MARCO MAIA;0;SIM;INDIVIDUAL;400000;400000
886039;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO PAIM / EMENDA 1;004237/2019;21000.048893/2019-62;94.577.616/0001-73;MUNICIPIO DE PASSO DO SOBRADO;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de patrulha agrícola mecanizada;MÁQUINAS E EQUIPAMENTOS; 264.000,00 ; 200.000,00 ; 64.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Rio Grande do Sul;20230001;PAULO PAIM;0;SIM;INDIVIDUAL;200000;200000
886040;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MAGNO MALTA / EMENDA 8;002555/2019;21000.049099/2019-36;27.174.119/0001-37;MUNICIPIO DE MIMOSO DO SUL;ES;Aguardando Prestação de Contas;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA.;MÁQUINAS E EQUIPAMENTOS; 300.330,00 ; 300.000,00 ; 330,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 21;Espírito Santo;20290008;MAGNO MALTA;0;SIM;INDIVIDUAL;300000;300000
886041;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MAGNO MALTA / EMENDA 8;005696/2019;21000.049111/2019-11;36.403.954/0001-92;MUNICIPIO DE IRUPI;ES;Prestação de Contas enviada para Análise;Prestação de Contas Iniciada Por Antecipação;Normal;sim;Aquisição de máquinas e equipamentos agrícola para município de Irupi.;MÁQUINAS E EQUIPAMENTOS; 316.500,00 ; 250.000,00 ; 66.500,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Espírito Santo;20290008;MAGNO MALTA;0;SIM;INDIVIDUAL;250000;250000
886042;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;AFONSO HAMM / EMENDA 2;003944/2019;21000.049003/2019-30;87.893.111/0001-52;MUNICIPIO DE SAO LOURENCO DO SUL;RS;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE RETROESCAVADEIRA;MÁQUINAS E EQUIPAMENTOS; 245.000,00 ; 200.000,00 ; 45.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Rio Grande do Sul;20980002;AFONSO HAMM;0;SIM;INDIVIDUAL;200000;200000
886048;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MAURO MARIANI / EMENDA 3;003008/2019;21000.050606/2019-84;83.102.384/0001-80;MUNICIPIO DE CANOINHAS;SC;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Patrulha agrícola mecanizada;MÁQUINAS E EQUIPAMENTOS; 503.000,00 ; 400.000,00 ; 103.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Santa Catarina;23840003;MAURO MARIANI;0;SIM;INDIVIDUAL;500000;400000
886049;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;SERGIO MORAES / EMENDA 1;000406/2019;21000.049145/2019-05;87.590.998/0001-00;MUNICIPIO DE ARROIO DO TIGRE;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Patrulha Agrícola.;MÁQUINAS E EQUIPAMENTOS; 100.500,00 ; 100.000,00 ; 500,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Rio Grande do Sul;25660001;SERGIO MORAES;0;SIM;INDIVIDUAL;100000;100000
886050;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;SERGIO MORAES / EMENDA 1;001255/2019;21000.049148/2019-31;87.612.735/0001-54;MUNICIPIO DE BARROS CASSAL;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Máquinas e Equipamentos Agrícolas e Rodoviários;MÁQUINAS E EQUIPAMENTOS; 471.150,00 ; 470.000,00 ; 1.150,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Rio Grande do Sul;25660001;SERGIO MORAES;0;SIM;INDIVIDUAL;470000;470000
886051;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;SERGIO MORAES / EMENDA 1;006371/2019;21000.049154/2019-98;94.068.236/0001-03;MUNICIPIO DE SERTAO SANTANA;RS;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS E RODOVIÁRIOS;MÁQUINAS E EQUIPAMENTOS; 425.000,00 ; 240.000,00 ; 185.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 2;Rio Grande do Sul;25660001;SERGIO MORAES;0;SIM;INDIVIDUAL;240000;240000
886052;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;GLAUBER BRAGA / EMENDA 3;006634/2019;21000.051677/2019-02;29.111.085/0001-67;MUNICIPIO DE CAMBUCI;RJ;Prestação de Contas enviada para Análise;Em execução;Normal;sim;Aquisição de Motoniveladora;MÁQUINAS E EQUIPAMENTOS; 792.999,25 ; 700.000,00 ; 92.999,25 ;31/12/2019;31/12/2022;1/3/2023;Lote 6;Rio de Janeiro;26160003;GLAUBER BRAGA;0;SIM;INDIVIDUAL;700000;700000
886054;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;GLAUBER BRAGA / EMENDA 19;004669/2019;21000.051694/2019-31;28.606.630/0001-23;MUNICIPIO DE NOVA FRIBURGO;RJ;Em execução;Em execução;Normal;sim;Aquisição de plainas traseiras, veículo de carga, veículo de passeio e caminhão baú refrigerado.;MÁQUINAS E EQUIPAMENTOS; 511.450,00 ; 500.000,00 ; 11.450,00 ;31/12/2019;15/4/2023;14/6/2023;Lote 6;Rio de Janeiro;26160019;GLAUBER BRAGA;0;SIM;INDIVIDUAL;500000;500000
886056;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ARNALDO JORDY / EMENDA 11;006646/2019;21000.049225/2019-52;05.149.109/0001-09;MUNICIPIO DE CAPITAO POCO;PA;Prestação de Contas em Complementação;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE IMPLEMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 141.600,00 ; 140.000,00 ; 1.600,00 ;31/12/2019;30/4/2021;29/6/2021;Lote 21;Pará;26780011;ARNALDO JORDY;0;SIM;INDIVIDUAL;140000;140000
886057;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;IRAJA ABREU / EMENDA 1;005033/2019;21000.051846/2019-04;24.851.479/0001-38;MUNICIPIO DE MARIANOPOLIS DO TOCANTINS;TO;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 141.345,00 ; 141.000,00 ; 345,00 ;31/12/2019;30/4/2022;29/6/2022;Lote 21;Tocantins;26910001;IRAJA ABREU;0;SIM;INDIVIDUAL;141000;141000
886059;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;IRAJA ABREU / EMENDA 1;004551/2019;21000.051856/2019-31;25.063.876/0001-08;MUNICIPIO DE MURICILANDIA;TO;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;AQUISIÇÃO DE TRATOR AGRÍCOLA PARA O MUNICÍPIO DE MURICILÂNDIA - TO.;MÁQUINAS E EQUIPAMENTOS; 151.300,00 ; 141.000,00 ; 10.300,00 ;31/12/2019;30/4/2021;29/6/2021;Lote 25;Tocantins;26910001;IRAJA ABREU;0;SIM;INDIVIDUAL;141000;141000
886060;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO FOLETTO / EMENDA 1;003592/2019;21000.049401/2019-56;27.080.555/0001-47;SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO, AQUICULTURA E PESCA - SEAG;ES;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Equipamentos agrícolas e patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 2.447.800,00 ; 2.240.000,00 ; 207.800,00 ;31/12/2019;31/7/2022;29/9/2022;Lote 6;Espírito Santo;27740001;PAULO FOLETTO;0;SIM;INDIVIDUAL;2240000;2240000
886061;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ESPERIDIAO AMIN / EMENDA 8;001863/2019;21000.051005/2019-99;95.988.309/0001-48;MUNICIPIO DE RIQUEZA;SC;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisiçao de Retroescavadeira;MÁQUINAS E EQUIPAMENTOS; 240.000,00 ; 150.000,00 ; 90.000,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 25;Santa Catarina;28500008;ESPERIDIAO AMIN;0;SIM;INDIVIDUAL;150000;150000
886062;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ESPERIDIAO AMIN / EMENDA 8;003308/2019;21000.051006/2019-33;95.990.131/0001-70;MUNICIPIO DE NOVA ITABERABA;SC;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;AQUISIÇÃO DE ESCAVADEIRA HIDRÁULICA NOVA.;MÁQUINAS E EQUIPAMENTOS; 431.750,00 ; 150.000,00 ; 281.750,00 ;31/12/2019;30/4/2021;29/6/2021;Lote 2;Santa Catarina;28500008;ESPERIDIAO AMIN;0;SIM;INDIVIDUAL;150000;150000
886065;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ROGERIO PENINHA MENDONCA / EMENDA 3;000710/2019;21000.051278/2019-33;01.613.120/0001-27;MUNICIPIO DE CHAPADAO DO LAGEADO;SC;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de máquinas e equipamentos agrícolas.;MÁQUINAS E EQUIPAMENTOS; 273.900,00 ; 250.000,00 ; 23.900,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Santa Catarina;28560003;ROGERIO PENINHA MENDONCA;0;SIM;INDIVIDUAL;250000;250000
886066;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;SERGIO MORAES / EMENDA 1;002711/2019;21000.049160/2019-45;94.577.632/0001-66;MUNICIPIO DE SINIMBU;RS;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de Máquinas e Equipamentos Agrícolas e Rodoviários para o Município de Sinimbu/RS;MÁQUINAS E EQUIPAMENTOS; 445.000,00 ; 250.000,00 ; 195.000,00 ;31/12/2019;31/12/2022;1/3/2023;Lote 21;Rio Grande do Sul;25660001;SERGIO MORAES;0;SIM;INDIVIDUAL;250000;250000
886069;2019;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ROGERIO PENINHA MENDONCA / EMENDA 3;005312/2019;21000.051301/2019-90;83.026.773/0001-74;MUNICIPIO DE DIONISIO CERQUEIRA;SC;Prestação de Contas em Análise;Prestação de Contas em Complementação;Normal;sim;Aquisição de Equipamentos para Patrulha Mecanizada para o município de Dionísio Cerqueira/SC.;MÁQUINAS E EQUIPAMENTOS; 208.200,00 ; 200.000,00 ; 8.200,00 ;31/12/2019;31/12/2021;1/3/2022;Lote 21;Santa Catarina;28560003;ROGERIO PENINHA MENDONCA;0;SIM;INDIVIDUAL;200000;200000
